query,_id,_score,name,symbol,ensembl.gene,notfound,ensembl
RAPGEF4,11069,18.005829,Rap guanine nucleotide exchange factor 4,RAPGEF4,ENSG00000091428,,
MAP3K20,51776,18.190079,mitogen-activated protein kinase kinase kinase 20,MAP3K20,ENSG00000091436,,
MAP3K20-AS1,339751,27.063417,MAP3K20 antisense RNA 1,MAP3K20-AS1,ENSG00000238133,,
CDCA7,83879,18.186396,cell division cycle associated 7,CDCA7,ENSG00000144354,,
AC106900.2,,,,,,True,
AC106900.1,,,,,,True,
SP3,6670,18.107695,Sp3 transcription factor,SP3,ENSG00000172845,,
AC016737.1,,,,,,True,
AC016737.2,,,,,,True,
LINC01960,100128905,27.063547,long intergenic non-protein coding RNA 1960,LINC01960,ENSG00000260868,,
OLA1,29789,17.6706,Obg like ATPase 1,OLA1,ENSG00000138430,,
LINC01305,285084,27.063152,long intergenic non-protein coding RNA 1305,LINC01305,ENSG00000231453,,
SP9,100131390,17.687336,Sp9 transcription factor,SP9,ENSG00000217236,,
CIR1,9541,17.488752,"corepressor interacting with RBPJ, CIR1",CIR1,ENSG00000138433,,
SCRN3,79634,17.58183,secernin 3,SCRN3,ENSG00000144306,,
GPR155,151556,18.146128,G protein-coupled receptor 155,GPR155,ENSG00000163328,,
AC010894.2,,,,,,True,
AC010894.3,,,,,,True,
WIPF1,7456,18.269361,WAS/WASL interacting protein family member 1,WIPF1,ENSG00000115935,,
AC010894.4,,,,,,True,
CHRNA1,1134,17.664604,cholinergic receptor nicotinic alpha 1 subunit,CHRNA1,ENSG00000138435,,
CHN1,1123,17.557583,chimerin 1,CHN1,ENSG00000128656,,
ATF2,1386,17.550854,activating transcription factor 2,ATF2,ENSG00000115966,,
AC096649.1,,,,,,True,
ATP5MC3,518,18.197264,ATP synthase membrane subunit c locus 3,ATP5MC3,ENSG00000154518,,
AC093459.1,,,,,,True,
AC016751.2,,,,,,True,
AC016751.1,,,,,,True,
LNPK,80856,17.656193,"lunapark, ER junction formation factor",LNPK,ENSG00000144320,,
EVX2,344191,17.63719,even-skipped homeobox 2,EVX2,ENSG00000174279,,
HOXD13,3239,18.213875,homeobox D13,HOXD13,ENSG00000128714,,
HOXD12,3238,18.320202,homeobox D12,HOXD12,ENSG00000170178,,
HOXD11,3237,18.304888,homeobox D11,HOXD11,ENSG00000128713,,
HOXD10,3236,18.203318,homeobox D10,HOXD10,ENSG00000128710,,
HOXD-AS2,ENSG00000237380,26.270922,HOXD cluster antisense RNA 2,HOXD-AS2,ENSG00000237380,,
HOXD-AS2,100506783,26.270922,HOXD cluster antisense RNA 2,HOXD-AS2,,,
HOXD9,3235,18.308525,homeobox D9,HOXD9,ENSG00000128709,,
HOXD8,3234,18.237728,homeobox D8,HOXD8,ENSG00000175879,,
HOXD3,3232,18.298346,homeobox D3,HOXD3,ENSG00000128652,,
AC009336.2,,,,,,True,
HOXD4,3233,18.210417,homeobox D4,HOXD4,ENSG00000170166,,
HAGLR,401022,25.046051,HOXD antisense growth-associated long non-coding RNA,HAGLR,ENSG00000224189,,
AC009336.1,,,,,,True,
HAGLROS,ENSG00000226363,26.271759,HAGLR opposite strand lncRNA,HAGLROS,ENSG00000226363,,
HAGLROS,102800310,26.271759,HAGLR opposite strand lncRNA,HAGLROS,,,
HOXD1,3231,18.605505,homeobox D1,HOXD1,ENSG00000128645,,
MTX2,10651,17.592865,metaxin 2,MTX2,ENSG00000128654,,
AC017048.1,,,,,,True,
AC017048.2,,,,,,True,
AC017048.3,,,,,,True,
LINC01116,ENSG00000163364,26.273949,long intergenic non-protein coding RNA 1116,LINC01116,ENSG00000163364,,
LINC01116,375295,26.273949,long intergenic non-protein coding RNA 1116,LINC01116,,,
LINC01117,102724224,27.06384,long intergenic non-protein coding RNA 1117,LINC01117,ENSG00000224577,,
AC092162.2,,,,,,True,
AC073636.1,,,,,,True,
AC074286.1,,,,,,True,
AC079305.3,,,,,,True,
HNRNPA3,220988,17.66534,heterogeneous nuclear ribonucleoprotein A3,HNRNPA3,ENSG00000170144,,
NFE2L2,4780,18.136316,NFE2 like bZIP transcription factor 2,NFE2L2,ENSG00000116044,,
AC079305.1,,,,,,True,
AC019080.3,,,,,,True,
AC019080.4,,,,,,True,
AGPS,8540,17.492605,alkylglycerone phosphate synthase,AGPS,ENSG00000018510,,
TTC30B,,,,,,True,
AC073834.1,,,,,,True,
TTC30A,,,,,,True,
PDE11A,50940,17.632769,phosphodiesterase 11A,PDE11A,ENSG00000128655,,
PDE11A.1,,,,,,True,
AC012499.1,,,,,,True,
RBM45,129831,17.646532,RNA binding motif protein 45,RBM45,ENSG00000155636,,
OSBPL6,114880,16.61776,oxysterol binding protein like 6,OSBPL6,ENSG00000079156,,
AC009948.1,,,,,,True,
PRKRA,8575,17.926996,protein activator of interferon induced protein kinase EIF2AK2,PRKRA,ENSG00000180228,,
PJVK,494513,17.563713,pejvakin,PJVK,ENSG00000204311,,
FKBP7,51661,17.57019,FKBP prolyl isomerase 7,FKBP7,ENSG00000079150,,
PLEKHA3,65977,17.61336,pleckstrin homology domain containing A3,PLEKHA3,ENSG00000116095,,
TTN-AS1,100506866,26.271364,TTN antisense RNA 1,TTN-AS1,ENSG00000237298,,
TTN,7273,18.272963,titin,TTN,ENSG00000155657,,
AC009948.4,,,,,,True,
AC009948.3,,,,,,True,
AC010680.3,,,,,,True,
AC010680.2,,,,,,True,
AC010680.4,,,,,,True,
AC010680.5,,,,,,True,
AC010680.1,,,,,,True,
CCDC141,285025,17.809315,coiled-coil domain containing 141,CCDC141,ENSG00000163492,,
SESTD1,91404,17.583685,SEC14 and spectrin domain containing 1,SESTD1,ENSG00000187231,,
AC093911.1,,,,,,True,
ZNF385B,151126,17.582512,zinc finger protein 385B,ZNF385B,ENSG00000144331,,
CWC22,57703,17.46115,CWC22 spliceosome associated protein homolog,CWC22,ENSG00000163510,,
AC009478.1,,,,,,True,
SCHLAP1,101669767,27.06384,SWI/SNF complex antagonist associated with prostate cancer 1,SCHLAP1,ENSG00000281131,,
UBE2E3,10477,17.993578,ubiquitin conjugating enzyme E2 E3,UBE2E3,ENSG00000170035,,
AC104076.1,,,,,,True,
AC068196.1,,,,,,True,
LINC01934,ENSG00000234663,26.268175,long intergenic non-protein coding RNA 1934,LINC01934,ENSG00000234663,,
LINC01934,101927156,26.268175,long intergenic non-protein coding RNA 1934,LINC01934,,,
AC020595.1,,,,,,True,
ITGA4,3676,17.599735,integrin subunit alpha 4,ITGA4,ENSG00000115232,,
CERKL,375298,17.542847,ceramide kinase like,CERKL,ENSG00000188452,,
NEUROD1,4760,17.595556,neuronal differentiation 1,NEUROD1,ENSG00000162992,,
AC013733.2,,,,,,True,
AC013733.1,,,,,,True,
AC009962.1,,,,,,True,
SSFA2,,,,,,True,
PPP1R1C,151242,17.726267,protein phosphatase 1 regulatory inhibitor subunit 1C,PPP1R1C,ENSG00000150722,,
PDE1A,5136,17.619501,phosphodiesterase 1A,PDE1A,ENSG00000115252,,
DNAJC10,54431,17.588253,DnaJ heat shock protein family (Hsp40) member C10,DNAJC10,ENSG00000077232,,
FRZB,2487,17.586098,frizzled related protein,FRZB,ENSG00000162998,,
NCKAP1,10787,17.541363,NCK associated protein 1,NCKAP1,ENSG00000061676,,
DUSP19,142679,18.124466,dual specificity phosphatase 19,DUSP19,ENSG00000162999,,
AC064871.1,,,,,,True,
NUP35,129401,17.575674,nucleoporin 35,NUP35,ENSG00000163002,,
AC021851.1,,,,,,True,
AC093639.1,,,,,,True,
AC096667.1,,,,,,True,
ZNF804A,91752,17.895287,zinc finger protein 804A,ZNF804A,ENSG00000170396,,
AC007966.1,,,,,,True,
FSIP2,401024,18.881943,fibrous sheath interacting protein 2,FSIP2,ENSG00000188738,,
FSIP2-AS1,107985781,27.063105,FSIP2 antisense RNA 1,FSIP2-AS1,ENSG00000231646,,
LINC01473,ENSG00000237877,26.271364,long intergenic non-protein coding RNA 1473,LINC01473,ENSG00000237877,,
LINC01473,101927217,26.271364,long intergenic non-protein coding RNA 1473,LINC01473,,,
AC017071.1,,,,,,True,
ZC3H15,55854,17.558792,zinc finger CCCH-type containing 15,ZC3H15,ENSG00000065548,,
ITGAV,3685,17.646267,integrin subunit alpha V,ITGAV,ENSG00000138448,,
AC017101.1,,,,,,True,
FAM171B,165215,17.904518,family with sequence similarity 171 member B,FAM171B,ENSG00000144369,,
ZSWIM2,151112,18.01742,zinc finger SWIM-type containing 2,ZSWIM2,ENSG00000163012,,
AC007319.1,,,,,,True,
CALCRL,10203,18.19319,calcitonin receptor like receptor,CALCRL,ENSG00000064989,,
TFPI,7035,18.298512,tissue factor pathway inhibitor,TFPI,ENSG00000003436,,
LINC01090,104355152,27.063547,long intergenic non-protein coding RNA 1090,LINC01090,ENSG00000231689,,
GULP1,51454,18.163456,GULP PTB domain containing engulfment adaptor 1,GULP1,ENSG00000144366,,
DIRC1,ENSG00000174325,22.936495,disrupted in renal carcinoma 1,DIRC1,ENSG00000174325,,
DIRC1,116093,22.936495,disrupted in renal carcinoma 1,DIRC1,,,
COL3A1,1281,18.217285,collagen type III alpha 1 chain,COL3A1,,,"[{'gene': 'ENSG00000168542'}, {'gene': 'ENSG00000291748'}]"
COL5A2,1290,18.1597,collagen type V alpha 2 chain,COL5A2,ENSG00000204262,,
AC133106.1,,,,,,True,
WDR75,84128,17.586006,WD repeat domain 75,WDR75,ENSG00000115368,,
SLC40A1,30061,17.585258,solute carrier family 40 member 1,SLC40A1,ENSG00000138449,,
ASNSD1,54529,17.660538,asparagine synthetase domain containing 1,ASNSD1,ENSG00000138381,,
ANKAR,150709,18.262589,ankyrin and armadillo repeat containing,ANKAR,ENSG00000151687,,
OSGEPL1,64172,17.574274,O-sialoglycoprotein endopeptidase like 1,OSGEPL1,ENSG00000128694,,
OSGEPL1-AS1,ENSG00000253559,26.270922,OSGEPL1 antisense RNA 1,OSGEPL1-AS1,ENSG00000253559,,
OSGEPL1-AS1,101409258,26.270922,OSGEPL1 antisense RNA 1,OSGEPL1-AS1,,,
AC013468.1,,,,,,True,
ORMDL1,94101,17.685438,ORMDL sphingolipid biosynthesis regulator 1,ORMDL1,ENSG00000128699,,
PMS1,5378,17.482576,"PMS1 homolog 1, mismatch repair system component",PMS1,ENSG00000064933,,
C2orf88,84281,22.074106,chromosome 2 open reading frame 88,C2orf88,ENSG00000187699,,
MSTN,2660,18.219624,myostatin,MSTN,ENSG00000138379,,
HIBCH,26275,17.54507,3-hydroxyisobutyryl-CoA hydrolase,HIBCH,ENSG00000198130,,
INPP1,3628,17.769793,inositol polyphosphate-1-phosphatase,INPP1,ENSG00000151689,,
MFSD6,54842,18.08546,major facilitator superfamily domain containing 6,MFSD6,ENSG00000151690,,
AC093388.1,,,,,,True,
NEMP2,100131211,18.033024,nuclear envelope integral membrane protein 2,NEMP2,ENSG00000189362,,
AC108047.1,,,,,,True,
NAB1,4664,18.146128,NGFI-A binding protein 1,NAB1,ENSG00000138386,,
AC006460.1,,,,,,True,
AC005540.1,,,,,,True,
GLS,2744,18.196972,glutaminase,GLS,ENSG00000115419,,
STAT1,6772,17.239538,signal transducer and activator of transcription 1,STAT1,ENSG00000115415,,
AC067945.2,,,,,,True,
STAT4,6775,16.830055,signal transducer and activator of transcription 4,STAT4,ENSG00000138378,,
AC092614.1,,,,,,True,
MYO1B,4430,17.582975,myosin IB,MYO1B,ENSG00000128641,,
NABP1,64859,18.156557,nucleic acid binding protein 1,NABP1,ENSG00000173559,,
AC098872.1,,,,,,True,
CAVIN2,8436,18.190079,caveolae associated protein 2,CAVIN2,ENSG00000168497,,
AC098617.1,,,,,,True,
TMEFF2,23671,18.25131,transmembrane protein with EGF like and two follistatin like domains 2,TMEFF2,ENSG00000144339,,
AC062039.1,,,,,,True,
AC013401.1,,,,,,True,
PCGEM1,64002,27.06384,PCGEM1 prostate-specific transcript,PCGEM1,ENSG00000227418,,
AC068135.2,,,,,,True,
LINC01821,101927406,27.063417,long intergenic non-protein coding RNA 1821,LINC01821,ENSG00000225539,,
LINC01790,101927431,27.063152,long intergenic non-protein coding RNA 1790,LINC01790,ENSG00000230173,,
AC010983.1,,,,,,True,
AC104823.1,,,,,,True,
AC064834.1,,,,,,True,
LINC01825,124908063,26.27205,long intergenic non-protein coding RNA 1825,LINC01825,ENSG00000223466,,
LINC01827,ENSG00000234919,26.268175,long intergenic non-protein coding RNA 1827,LINC01827,ENSG00000234919,,
LINC01827,105373818,26.268175,long intergenic non-protein coding RNA 1827,LINC01827,,,
SLC39A10,57181,17.605526,solute carrier family 39 member 10,SLC39A10,ENSG00000196950,,
DNAH7,56171,17.796045,dynein axonemal heavy chain 7,DNAH7,ENSG00000118997,,
STK17B,9262,17.643076,serine/threonine kinase 17b,STK17B,ENSG00000081320,,
AC114760.2,,,,,,True,
HECW2,57520,18.13958,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",HECW2,ENSG00000138411,,
AC020571.1,,,,,,True,
AC068544.1,,,,,,True,
CCDC150,284992,18.220032,coiled-coil domain containing 150,CCDC150,ENSG00000144395,,
GTF3C3,9330,17.612917,general transcription factor IIIC subunit 3,GTF3C3,ENSG00000119041,,
C2orf66,401027,21.84379,chromosome 2 open reading frame 66,C2orf66,ENSG00000187944,,
PGAP1,80055,17.53251,post-GPI attachment to proteins inositol deacylase 1,PGAP1,ENSG00000197121,,
ANKRD44,91526,17.595556,ankyrin repeat domain 44,ANKRD44,ENSG00000065413,,
AC013264.1,,,,,,True,
AC010746.1,,,,,,True,
SF3B1,23451,17.538454,splicing factor 3b subunit 1,SF3B1,ENSG00000115524,,
COQ10B,80219,17.604364,coenzyme Q10B,COQ10B,ENSG00000115520,,
HSPD1,3329,17.57238,heat shock protein family D (Hsp60) member 1,HSPD1,ENSG00000144381,,
HSPE1,3336,18.971514,heat shock protein family E (Hsp10) member 1,HSPE1,ENSG00000115541,,
HSPE1-MOB4,100529241,27.063417,HSPE1-MOB4 readthrough,HSPE1-MOB4,ENSG00000270757,,
MOB4,25843,19.19359,"MOB family member 4, phocein",MOB4,ENSG00000115540,,
RFTN2,130132,17.599754,raftlin family member 2,RFTN2,ENSG00000162944,,
AC011997.1,,,,,,True,
MARS2,92935,17.578815,"methionyl-tRNA synthetase 2, mitochondrial",MARS2,ENSG00000247626,,
BOLL,66037,18.126965,"boule homolog, RNA binding protein",BOLL,ENSG00000152430,,
PLCL1,5334,17.604038,phospholipase C like 1 (inactive),PLCL1,ENSG00000115896,,
AC020719.1,,,,,,True,
LINC01923,ENSG00000236653,26.271759,long intergenic non-protein coding RNA 1923,LINC01923,ENSG00000236653,,
LINC01923,101927619,26.271759,long intergenic non-protein coding RNA 1923,LINC01923,,,
AC019330.1,,,,,,True,
AC020718.1,,,,,,True,
SATB2,23314,17.57659,SATB homeobox 2,SATB2,ENSG00000119042,,
AC016746.1,,,,,,True,
SATB2-AS1,150538,27.06384,SATB2 antisense RNA 1,SATB2-AS1,ENSG00000225953,,
LINC01877,101927641,27.062708,long intergenic non-protein coding RNA 1877,LINC01877,ENSG00000238217,,
FTCDNL1,348751,18.276085,formiminotransferase cyclodeaminase N-terminal like,FTCDNL1,ENSG00000226124,,
C2orf69,205327,21.182709,chromosome 2 open reading frame 69,C2orf69,ENSG00000178074,,
TYW5,129450,17.599735,tRNA-yW synthesizing protein 5,TYW5,ENSG00000162971,,
MAIP1,79568,17.604353,matrix AAA peptidase interacting protein 1,MAIP1,ENSG00000162972,,
SPATS2L,26010,18.224607,spermatogenesis associated serine rich 2 like,SPATS2L,ENSG00000196141,,
KCTD18,130535,18.231108,potassium channel tetramerization domain containing 18,KCTD18,ENSG00000155729,,
SGO2,151246,17.81944,shugoshin 2,SGO2,ENSG00000163535,,
AOX1,316,18.7874,aldehyde oxidase 1,AOX1,ENSG00000138356,,
LINC01792,ENSG00000237166,26.268175,long intergenic non-protein coding RNA 1792,LINC01792,ENSG00000237166,,
LINC01792,100507140,26.268175,long intergenic non-protein coding RNA 1792,LINC01792,,,
AC007163.1,,,,,,True,
BZW1,9689,18.220871,basic leucine zipper and W2 domains 1,BZW1,ENSG00000082153,,
CLK1,1195,18.486998,CDC like kinase 1,CLK1,ENSG00000013441,,
PPIL3,53938,17.599735,peptidylprolyl isomerase like 3,PPIL3,ENSG00000240344,,
NIF3L1,60491,17.607088,NGG1 interacting factor 3 like 1,NIF3L1,ENSG00000196290,,
ORC2,4999,17.527811,origin recognition complex subunit 2,ORC2,ENSG00000115942,,
AC005037.1,,,,,,True,
FAM126B,,,,,,True,
NDUFB3,4709,17.593975,NADH:ubiquinone oxidoreductase subunit B3,NDUFB3,ENSG00000119013,,
AC007272.1,,,,,,True,
CFLAR,8837,18.063541,CASP8 and FADD like apoptosis regulator,CFLAR,ENSG00000003402,,
CFLAR-AS1,65072,27.062708,CFLAR antisense RNA 1,CFLAR-AS1,ENSG00000226312,,
CASP10,843,18.05155,caspase 10,CASP10,ENSG00000003400,,
CASP8,841,18.066212,caspase 8,CASP8,ENSG00000064012,,
ALS2CR12,,,,,,True,
TRAK2,66008,17.592127,trafficking kinesin protein 2,TRAK2,ENSG00000115993,,
STRADB,55437,17.612497,STE20 related adaptor beta,STRADB,ENSG00000082146,,
C2CD6,151254,19.000093,C2 calcium dependent domain containing 6,C2CD6,ENSG00000155754,,
TMEM237,65062,18.165936,transmembrane protein 237,TMEM237,ENSG00000155755,,
MPP4,58538,18.114134,MAGUK p55 scaffold protein 4,MPP4,ENSG00000082126,,
ALS2,57679,18.137026,alsin Rho guanine nucleotide exchange factor ALS2,ALS2,ENSG00000003393,,
CDK15,65061,17.687452,cyclin dependent kinase 15,CDK15,ENSG00000138395,,
AC069148.1,,,,,,True,
FZD7,8324,18.061127,frizzled class receptor 7,FZD7,ENSG00000155760,,
KIAA2012,100652824,18.80732,KIAA2012,KIAA2012,ENSG00000182329,,
AC079354.1,,,,,,True,
AC079354.3,,,,,,True,
SUMO1,7341,17.612917,small ubiquitin like modifier 1,SUMO1,ENSG00000116030,,
NOP58,51602,16.565722,NOP58 ribonucleoprotein,NOP58,ENSG00000055044,,
AC064836.2,,,,,,True,
AC064836.3,,,,,,True,
BMPR2,659,18.041807,bone morphogenetic protein receptor type 2,BMPR2,ENSG00000204217,,
FAM117B,150864,18.210583,family with sequence similarity 117 member B,FAM117B,ENSG00000138439,,
ICA1L,130026,18.77328,islet cell autoantigen 1 like,ICA1L,ENSG00000163596,,
WDR12,55759,17.615953,WD repeat domain 12,WDR12,ENSG00000138442,,
CARF,79800,17.98796,calcium responsive transcription factor,CARF,ENSG00000138380,,
NBEAL1,65065,17.625032,neurobeachin like 1,NBEAL1,ENSG00000144426,,
CYP20A1,57404,20.928755,cytochrome P450 family 20 subfamily A member 1,CYP20A1,ENSG00000119004,,
ABI2,10152,18.051155,abl interactor 2,ABI2,ENSG00000138443,,
AC080075.1,,,,,,True,
RAPH1,65059,18.185669,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,RAPH1,ENSG00000173166,,
CD28,940,17.751982,CD28 molecule,CD28,ENSG00000178562,,
CTLA4,1493,18.227768,cytotoxic T-lymphocyte associated protein 4,CTLA4,ENSG00000163599,,
ICOS,29851,18.879307,inducible T cell costimulator,ICOS,ENSG00000163600,,
AC009965.1,,,,,,True,
AC009498.1,,,,,,True,
AC016903.1,,,,,,True,
AC016903.2,,,,,,True,
PARD3B,117583,18.230783,par-3 family cell polarity regulator beta,PARD3B,ENSG00000116117,,
NRP2,8828,18.146837,neuropilin 2,NRP2,ENSG00000118257,,
AC007362.1,,,,,,True,
AC007679.1,,,,,,True,
INO80D,54891,18.162336,INO80 complex subunit D,INO80D,,,"[{'gene': 'ENSG00000114933'}, {'gene': 'ENSG00000283510'}]"
AC007383.2,,,,,,True,
NDUFS1,4719,17.624187,NADH:ubiquinone oxidoreductase core subunit S1,NDUFS1,,,"[{'gene': 'ENSG00000023228'}, {'gene': 'ENSG00000283447'}]"
AC007383.3,,,,,,True,
EEF1B2,1933,17.608274,eukaryotic translation elongation factor 1 beta 2,EEF1B2,,,"[{'gene': 'ENSG00000283391'}, {'gene': 'ENSG00000114942'}]"
GPR1,,,,,,True,
ZDBF2,57683,16.953308,zinc finger DBF-type containing 2,ZDBF2,,,"[{'gene': 'ENSG00000283649'}, {'gene': 'ENSG00000204186'}]"
ADAM23,8745,17.993246,ADAM metallopeptidase domain 23,ADAM23,ENSG00000114948,,
AC010731.2,,,,,,True,
AC010731.3,,,,,,True,
FAM237A,200726,18.038738,family with sequence similarity 237 member A,FAM237A,ENSG00000235118,,
DYTN,391475,17.849403,dystrotelin,DYTN,ENSG00000232125,,
MDH1B,130752,17.545807,malate dehydrogenase 1B,MDH1B,ENSG00000138400,,
FASTKD2,22868,17.604086,FAST kinase domains 2,FASTKD2,ENSG00000118246,,
AC008269.2,,,,,,True,
AC008269.1,,,,,,True,
CPO,130749,17.734186,carboxypeptidase O,CPO,ENSG00000144410,,
KLF7,8609,18.172596,KLF transcription factor 7,KLF7,ENSG00000118263,,
AC007879.1,,,,,,True,
AC007879.3,,,,,,True,
AC007879.2,,,,,,True,
AC007879.4,,,,,,True,
MYOSLID,105373853,27.063105,"myocardin-induced smooth muscle lncRNA, inducer of differentiation",MYOSLID,ENSG00000229647,,
AC009226.1,,,,,,True,
LINC01802,ENSG00000225064,26.27205,long intergenic non-protein coding RNA 1802,LINC01802,ENSG00000225064,,
LINC01802,105373852,26.27205,long intergenic non-protein coding RNA 1802,LINC01802,,,
CREB1,1385,18.118013,cAMP responsive element binding protein 1,CREB1,ENSG00000118260,,
METTL21A,151194,17.585701,"methyltransferase 21A, HSPA lysine",METTL21A,ENSG00000144401,,
LINC01857,102724714,27.063417,long intergenic non-protein coding RNA 1857,LINC01857,ENSG00000224137,,
CCNYL1,151195,17.662199,cyclin Y like 1,CCNYL1,ENSG00000163249,,
AC096772.1,,,,,,True,
FZD5,7855,17.772427,frizzled class receptor 5,FZD5,ENSG00000163251,,
PLEKHM3,389072,17.62294,pleckstrin homology domain containing M3,PLEKHM3,ENSG00000178385,,
CRYGD,1421,21.879393,crystallin gamma D,CRYGD,,,"[{'gene': 'ENSG00000118231'}, {'gene': 'ENSG00000285434'}]"
CRYGC,1420,21.094917,crystallin gamma C,CRYGC,,,"[{'gene': 'ENSG00000285011'}, {'gene': 'ENSG00000163254'}]"
CRYGB,1419,21.094917,crystallin gamma B,CRYGB,ENSG00000182187,,
CRYGA,1418,21.095758,crystallin gamma A,CRYGA,ENSG00000168582,,
C2orf80,389073,22.115736,chromosome 2 open reading frame 80,C2orf80,ENSG00000188674,,
IDH1,3417,17.415894,isocitrate dehydrogenase (NADP(+)) 1,IDH1,ENSG00000138413,,
IDH1-AS1,100507475,27.063105,IDH1 antisense RNA 1,IDH1-AS1,ENSG00000231908,,
PIKFYVE,200576,17.558792,"phosphoinositide kinase, FYVE-type zinc finger containing",PIKFYVE,ENSG00000115020,,
PTH2R,5746,18.686985,parathyroid hormone 2 receptor,PTH2R,ENSG00000144407,,
MAP2,4133,17.518639,microtubule associated protein 2,MAP2,ENSG00000078018,,
UNC80,285175,18.01742,"unc-80 homolog, NALCN channel complex subunit",UNC80,ENSG00000144406,,
RPE,6120,15.635658,ribulose-5-phosphate-3-epimerase,RPE,ENSG00000197713,,
KANSL1L,151050,17.697662,KAT8 regulatory NSL complex subunit 1 like,KANSL1L,ENSG00000144445,,
AC007038.2,,,,,,True,
AC007038.1,,,,,,True,
ACADL,33,17.59712,acyl-CoA dehydrogenase long chain,ACADL,ENSG00000115361,,
MYL1,4632,16.680994,myosin light chain 1,MYL1,ENSG00000168530,,
LANCL1-AS1,ENSG00000234281,26.273949,LANCL1 antisense RNA 1,LANCL1-AS1,ENSG00000234281,,
LANCL1-AS1,102724820,26.273949,LANCL1 antisense RNA 1,LANCL1-AS1,,,
LANCL1,10314,17.62543,LanC like glutathione S-transferase 1,LANCL1,ENSG00000115365,,
CPS1,1373,17.519037,carbamoyl-phosphate synthase 1,CPS1,ENSG00000021826,,
ERBB4,2066,17.22098,erb-b2 receptor tyrosine kinase 4,ERBB4,ENSG00000178568,,
LINC01878,102725079,27.06384,long intergenic non-protein coding RNA 1878,LINC01878,ENSG00000234308,,
AC108066.1,,,,,,True,
IKZF2,22807,17.555338,IKAROS family zinc finger 2,IKZF2,ENSG00000030419,,
AC079610.2,,,,,,True,
LINC01953,ENSG00000236193,26.271631,long intergenic non-protein coding RNA 1953,LINC01953,ENSG00000236193,,
